,u,i,ts,label,idx
3938,1173,1920,394675200.0,0,3939
3939,294,2150,394675200.0,0,3940
3940,1173,2379,394675200.0,0,3941
3941,1489,2441,394675200.0,0,3942
3942,1081,1854,394761600.0,0,3943
3943,347,2157,394761600.0,0,3944
3944,996,2463,394761600.0,0,3945
3945,838,1854,394848000.0,0,3946
3946,346,1897,394848000.0,0,3947
3947,1287,1916,394848000.0,0,3948
3948,568,1976,394848000.0,0,3949
3949,93,2051,394848000.0,0,3950
3950,805,1916,394934400.0,0,3951
3951,1295,1916,394934400.0,0,3952
3952,1169,2026,394934400.0,0,3953
3953,168,2359,394934400.0,0,3954
3954,620,2432,394934400.0,0,3955
3955,1049,2463,394934400.0,0,3956
3956,299,1724,395020800.0,0,3957
3957,1615,2237,395020800.0,0,3958
3958,698,2408,395020800.0,0,3959
3959,1071,2411,395020800.0,0,3960
3960,312,2588,395020800.0,0,3961
3961,1183,2143,395193600.0,0,3962
3962,1556,2204,395193600.0,0,3963
3963,558,1854,395280000.0,0,3964
3964,909,1916,395280000.0,0,3965
3965,1307,2441,395280000.0,0,3966
3966,1290,2441,395280000.0,0,3967
3967,1141,2441,395280000.0,0,3968
3968,1052,1854,395366400.0,0,3969
3969,1067,1854,395366400.0,0,3970
3970,728,2215,395366400.0,0,3971
3971,241,2237,395366400.0,0,3972
3972,298,1826,395452800.0,0,3973
3973,656,2048,395452800.0,0,3974
3974,1331,2237,395452800.0,0,3975
3975,1283,2463,395452800.0,0,3976
3976,1051,2463,395452800.0,0,3977
3977,1004,1854,395539200.0,0,3978
3978,1104,1854,395539200.0,0,3979
3979,1104,1916,395539200.0,0,3980
3980,1159,1949,395539200.0,0,3981
3981,575,1949,395539200.0,0,3982
3982,1361,1949,395539200.0,0,3983
3983,319,2165,395539200.0,0,3984
3984,793,2441,395539200.0,0,3985
3985,682,2475,395539200.0,0,3986
3986,6,1687,395625600.0,0,3987
3987,434,1743,395625600.0,0,3988
3988,430,1756,395625600.0,0,3989
3989,608,1832,395625600.0,0,3990
3990,1090,1854,395625600.0,0,3991
3991,1550,2238,395625600.0,0,3992
3992,548,2248,395625600.0,0,3993
3993,907,2248,395625600.0,0,3994
3994,1550,2256,395625600.0,0,3995
3995,366,2414,395625600.0,0,3996
3996,1334,2441,395625600.0,0,3997
3997,404,2463,395625600.0,0,3998
3998,552,2463,395625600.0,0,3999
3999,43,1698,395712000.0,0,4000
4000,709,1854,395712000.0,0,4001
4001,539,2021,395712000.0,0,4002
4002,426,1740,395798400.0,0,4003
4003,1060,1854,395884800.0,0,4004
4004,654,1916,395884800.0,0,4005
4005,1621,2275,395884800.0,0,4006
4006,1240,2290,395884800.0,0,4007
4007,1174,2329,395884800.0,0,4008
4008,906,2441,395884800.0,0,4009
4009,1174,2469,395884800.0,0,4010
4010,372,1784,395971200.0,0,4011
4011,715,2437,395971200.0,0,4012
4012,1285,1916,396057600.0,0,4013
4013,298,1848,396144000.0,0,4014
4014,982,1854,396144000.0,0,4015
4015,995,1854,396144000.0,0,4016
4016,1211,1890,396144000.0,0,4017
4017,982,1916,396144000.0,0,4018
4018,298,1933,396144000.0,0,4019
4019,177,1949,396144000.0,0,4020
4020,298,1999,396144000.0,0,4021
4021,1054,2463,396144000.0,0,4022
4022,959,1854,396230400.0,0,4023
4023,1005,1854,396230400.0,0,4024
4024,1076,1854,396230400.0,0,4025
4025,1101,1854,396230400.0,0,4026
4026,650,2021,396230400.0,0,4027
4027,1614,2237,396230400.0,0,4028
4028,1580,2439,396230400.0,0,4029
4029,1589,2441,396230400.0,0,4030
4030,1017,2463,396230400.0,0,4031
4031,1217,2475,396230400.0,0,4032
4032,170,1854,396403200.0,0,4033
4033,596,2230,396403200.0,0,4034
4034,364,1970,396489600.0,0,4035
4035,1610,2237,396489600.0,0,4036
4036,79,1696,396576000.0,0,4037
4037,79,1975,396576000.0,0,4038
4038,79,2208,396576000.0,0,4039
4039,1166,2463,396576000.0,0,4040
4040,174,1706,396662400.0,0,4041
4041,77,2387,396662400.0,0,4042
4042,1621,2478,396748800.0,0,4043
4043,554,1890,396921600.0,0,4044
4044,391,1967,396921600.0,0,4045
4045,1175,2003,396921600.0,0,4046
4046,1496,2441,396921600.0,0,4047
4047,434,1791,397008000.0,0,4048
4048,830,2048,397008000.0,0,4049
4049,434,2141,397008000.0,0,4050
4050,288,2322,397008000.0,0,4051
4051,543,1828,397094400.0,0,4052
4052,1483,2021,397094400.0,0,4053
4053,714,2256,397094400.0,0,4054
4054,109,2105,397180800.0,0,4055
4055,1089,2441,397267200.0,0,4056
4056,1364,2491,397267200.0,0,4057
4057,883,1832,397353600.0,0,4058
4058,43,1877,397353600.0,0,4059
4059,1058,2441,397353600.0,0,4060
4060,277,1720,397440000.0,0,4061
4061,28,2322,397440000.0,0,4062
4062,1164,2491,397440000.0,0,4063
4063,1042,1854,397526400.0,0,4064
4064,637,2151,397526400.0,0,4065
4065,1009,2441,397526400.0,0,4066
4066,1085,1854,397699200.0,0,4067
4067,651,2491,397699200.0,0,4068
4068,147,1732,397785600.0,0,4069
4069,164,1775,397785600.0,0,4070
4070,1217,1893,397785600.0,0,4071
4071,65,2053,397785600.0,0,4072
4072,825,2441,397785600.0,0,4073
4073,530,2470,397785600.0,0,4074
4074,792,2475,397785600.0,0,4075
4075,147,1718,397872000.0,0,4076
4076,269,1719,397872000.0,0,4077
4077,43,1732,397872000.0,0,4078
4078,341,1830,397872000.0,0,4079
4079,89,1856,397872000.0,0,4080
4080,593,2249,397872000.0,0,4081
4081,1161,2463,397872000.0,0,4082
4082,971,1854,397958400.0,0,4083
4083,686,1854,397958400.0,0,4084
4084,1140,1916,397958400.0,0,4085
4085,195,2211,397958400.0,0,4086
4086,276,2303,397958400.0,0,4087
4087,957,1854,398044800.0,0,4088
4088,832,1938,398044800.0,0,4089
4089,283,1938,398044800.0,0,4090
4090,834,2021,398044800.0,0,4091
4091,650,2441,398044800.0,0,4092
4092,1074,2441,398044800.0,0,4093
4093,292,2441,398044800.0,0,4094
4094,341,1734,398131200.0,0,4095
4095,413,1738,398131200.0,0,4096
4096,341,1771,398131200.0,0,4097
4097,383,1777,398131200.0,0,4098
4098,1093,1854,398131200.0,0,4099
4099,493,1860,398131200.0,0,4100
4100,105,2094,398131200.0,0,4101
4101,1366,2146,398131200.0,0,4102
4102,65,2415,398131200.0,0,4103
4103,1512,2441,398131200.0,0,4104
4104,502,1845,398304000.0,0,4105
4105,943,1849,398304000.0,0,4106
4106,663,1854,398390400.0,0,4107
4107,8,2051,398390400.0,0,4108
4108,1087,2237,398390400.0,0,4109
4109,1104,2441,398390400.0,0,4110
4110,575,2513,398390400.0,0,4111
4111,476,1854,398476800.0,0,4112
4112,236,1910,398476800.0,0,4113
4113,236,1961,398476800.0,0,4114
4114,1082,2048,398476800.0,0,4115
4115,945,2135,398476800.0,0,4116
4116,1082,2212,398476800.0,0,4117
4117,512,2238,398476800.0,0,4118
4118,1253,2248,398476800.0,0,4119
4119,1562,2374,398476800.0,0,4120
4120,1372,2462,398476800.0,0,4121
4121,465,1783,398563200.0,0,4122
4122,329,1846,398563200.0,0,4123
4123,1135,1922,398563200.0,0,4124
4124,8,2202,398563200.0,0,4125
4125,683,1854,398649600.0,0,4126
4126,143,2441,398649600.0,0,4127
4127,298,2441,398649600.0,0,4128
4128,1417,2441,398649600.0,0,4129
4129,759,1919,398736000.0,0,4130
4130,759,2128,398736000.0,0,4131
4131,1275,2441,398736000.0,0,4132
4132,3,1689,398822400.0,0,4133
4133,759,2355,398822400.0,0,4134
4134,1358,2441,398822400.0,0,4135
4135,259,1717,398908800.0,0,4136
4136,259,1978,398908800.0,0,4137
4137,259,2074,398908800.0,0,4138
4138,259,2075,398908800.0,0,4139
4139,259,2185,398908800.0,0,4140
4140,448,2441,398908800.0,0,4141
4141,300,2441,398908800.0,0,4142
4142,863,1825,398995200.0,0,4143
4143,1104,2074,398995200.0,0,4144
4144,1457,2095,398995200.0,0,4145
4145,993,2212,398995200.0,0,4146
4146,96,2216,398995200.0,0,4147
4147,91,2284,398995200.0,0,4148
4148,96,2325,398995200.0,0,4149
4149,169,2441,398995200.0,0,4150
4150,1124,2441,398995200.0,0,4151
4151,31,2491,398995200.0,0,4152
4152,742,2513,398995200.0,0,4153
4153,77,1733,399081600.0,0,4154
4154,970,1854,399081600.0,0,4155
4155,655,2048,399081600.0,0,4156
4156,386,2074,399081600.0,0,4157
4157,386,2137,399081600.0,0,4158
4158,801,2244,399081600.0,0,4159
4159,77,2333,399081600.0,0,4160
4160,65,2441,399081600.0,0,4161
4161,1000,2441,399081600.0,0,4162
4162,583,2441,399081600.0,0,4163
4163,295,2441,399081600.0,0,4164
4164,218,2441,399081600.0,0,4165
4165,1099,2441,399081600.0,0,4166
4166,43,1692,399168000.0,0,4167
4167,44,1707,399168000.0,0,4168
4168,624,1797,399168000.0,0,4169
4169,77,1801,399168000.0,0,4170
4170,77,1827,399168000.0,0,4171
4171,43,1874,399168000.0,0,4172
4172,512,1993,399168000.0,0,4173
4173,706,2101,399168000.0,0,4174
4174,855,2117,399168000.0,0,4175
4175,1319,2144,399168000.0,0,4176
4176,1429,2393,399168000.0,0,4177
4177,1429,2436,399168000.0,0,4178
4178,1023,2441,399168000.0,0,4179
4179,1031,2441,399168000.0,0,4180
4180,43,2469,399168000.0,0,4181
4181,754,2513,399168000.0,0,4182
4182,229,1745,399254400.0,0,4183
4183,229,1781,399254400.0,0,4184
4184,386,2058,399254400.0,0,4185
4185,254,2067,399254400.0,0,4186
4186,386,2073,399254400.0,0,4187
4187,1352,1943,399340800.0,0,4188
4188,432,1963,399340800.0,0,4189
4189,867,2077,399340800.0,0,4190
4190,867,2087,399340800.0,0,4191
4191,881,2162,399340800.0,0,4192
4192,342,2232,399340800.0,0,4193
4193,16,2261,399340800.0,0,4194
4194,934,2062,399427200.0,0,4195
4195,914,2107,399427200.0,0,4196
4196,367,2419,399427200.0,0,4197
4197,79,2275,399513600.0,0,4198
4198,1100,2513,399513600.0,0,4199
4199,294,1723,399600000.0,0,4200
4200,1003,1854,399600000.0,0,4201
4201,1071,1854,399600000.0,0,4202
4202,364,1893,399600000.0,0,4203
4203,801,2007,399600000.0,0,4204
4204,222,2169,399600000.0,0,4205
4205,1222,2441,399600000.0,0,4206
4206,1304,2441,399600000.0,0,4207
4207,1007,1854,399686400.0,0,4208
4208,1018,1854,399686400.0,0,4209
4209,222,1921,399686400.0,0,4210
4210,730,1974,399686400.0,0,4211
4211,598,2047,399686400.0,0,4212
4212,989,2441,399686400.0,0,4213
4213,1196,2235,399772800.0,0,4214
4214,977,2513,399772800.0,0,4215
4215,1352,2057,399859200.0,0,4216
4216,1352,2074,399859200.0,0,4217
4217,801,2370,399859200.0,0,4218
4218,184,1781,399945600.0,0,4219
4219,592,1999,399945600.0,0,4220
4220,303,2037,399945600.0,0,4221
4221,184,2135,399945600.0,0,4222
4222,303,2268,399945600.0,0,4223
4223,179,2412,399945600.0,0,4224
4224,335,2441,399945600.0,0,4225
4225,531,1894,400032000.0,0,4226
4226,1352,2275,400032000.0,0,4227
4227,109,1773,400204800.0,0,4228
4228,768,1797,400204800.0,0,4229
4229,140,2021,400204800.0,0,4230
4230,279,2237,400291200.0,0,4231
4231,1652,2475,400291200.0,0,4232
4232,346,2258,400377600.0,0,4233
4233,72,1726,400464000.0,0,4234
4234,71,1896,400464000.0,0,4235
4235,81,1988,400464000.0,0,4236
4236,77,1881,400550400.0,0,4237
4237,31,2053,400550400.0,0,4238
4238,239,2053,400550400.0,0,4239
4239,1427,2323,400550400.0,0,4240
4240,1163,2513,400550400.0,0,4241
4241,1174,1877,400636800.0,0,4242
4242,801,1866,400723200.0,0,4243
4243,1183,1879,400723200.0,0,4244
4244,1367,1953,400723200.0,0,4245
4245,229,2057,400723200.0,0,4246
4246,1183,2096,400723200.0,0,4247
4247,435,2113,400723200.0,0,4248
4248,229,2262,400723200.0,0,4249
4249,512,2306,400723200.0,0,4250
4250,855,2224,400809600.0,0,4251
4251,946,2340,400809600.0,0,4252
4252,859,2372,400809600.0,0,4253
4253,209,2391,400809600.0,0,4254
4254,677,2441,400809600.0,0,4255
4255,1084,2491,400809600.0,0,4256
4256,413,1766,400896000.0,0,4257
4257,701,1783,400896000.0,0,4258
4258,701,1789,400896000.0,0,4259
4259,146,1790,400896000.0,0,4260
4260,587,1854,400896000.0,0,4261
4261,1174,1966,400896000.0,0,4262
4262,701,1992,400896000.0,0,4263
4263,701,2006,400896000.0,0,4264
4264,146,2039,400896000.0,0,4265
4265,701,2151,400896000.0,0,4266
4266,938,2183,400896000.0,0,4267
4267,413,2270,400896000.0,0,4268
4268,701,2387,400896000.0,0,4269
4269,657,1854,400982400.0,0,4270
4270,218,1854,400982400.0,0,4271
4271,1144,1865,400982400.0,0,4272
4272,580,1870,400982400.0,0,4273
4273,580,1938,400982400.0,0,4274
4274,1144,1945,400982400.0,0,4275
4275,732,1971,400982400.0,0,4276
4276,434,2000,400982400.0,0,4277
4277,1532,2058,400982400.0,0,4278
4278,1532,2093,400982400.0,0,4279
4279,1144,2140,400982400.0,0,4280
4280,183,2197,400982400.0,0,4281
4281,1144,2276,400982400.0,0,4282
4282,1532,2348,400982400.0,0,4283
4283,440,2362,400982400.0,0,4284
4284,1127,2478,400982400.0,0,4285
4285,23,1690,401068800.0,0,4286
4286,258,1749,401068800.0,0,4287
4287,732,1789,401068800.0,0,4288
4288,732,1802,401068800.0,0,4289
4289,1292,1916,401068800.0,0,4290
4290,789,1933,401068800.0,0,4291
4291,115,1955,401068800.0,0,4292
4292,789,2005,401068800.0,0,4293
4293,1357,2177,401068800.0,0,4294
4294,1144,2189,401068800.0,0,4295
4295,732,2244,401068800.0,0,4296
4296,1259,2337,401068800.0,0,4297
4297,732,2414,401068800.0,0,4298
4298,1283,2513,401068800.0,0,4299
4299,183,1712,401155200.0,0,4300
4300,183,1719,401155200.0,0,4301
4301,780,1801,401155200.0,0,4302
4302,1288,1952,401155200.0,0,4303
4303,1532,2115,401155200.0,0,4304
4304,1532,2130,401155200.0,0,4305
4305,1180,2173,401155200.0,0,4306
4306,780,2244,401155200.0,0,4307
4307,1180,2305,401155200.0,0,4308
4308,478,2351,401155200.0,0,4309
4309,617,1774,401241600.0,0,4310
4310,462,1910,401241600.0,0,4311
4311,1188,2018,401241600.0,0,4312
4312,1188,2054,401241600.0,0,4313
4313,1188,2167,401241600.0,0,4314
4314,678,2299,401241600.0,0,4315
4315,1469,2391,401241600.0,0,4316
4316,780,2414,401241600.0,0,4317
4317,31,1891,401328000.0,0,4318
4318,48,2107,401328000.0,0,4319
4319,1260,2227,401328000.0,0,4320
4320,301,2249,401328000.0,0,4321
4321,301,2365,401328000.0,0,4322
4322,229,1714,401414400.0,0,4323
4323,229,1841,401414400.0,0,4324
4324,926,1844,401414400.0,0,4325
4325,926,1978,401414400.0,0,4326
4326,926,1986,401414400.0,0,4327
4327,229,2074,401414400.0,0,4328
4328,926,2185,401414400.0,0,4329
4329,1126,2216,401414400.0,0,4330
4330,1126,2325,401414400.0,0,4331
4331,160,2361,401414400.0,0,4332
4332,1538,2362,401414400.0,0,4333
4333,926,2371,401414400.0,0,4334
4334,1259,1952,401500800.0,0,4335
4335,433,1743,401587200.0,0,4336
4336,1087,1854,401587200.0,0,4337
4337,31,1898,401587200.0,0,4338
4338,433,2005,401587200.0,0,4339
4339,173,2030,401587200.0,0,4340
4340,572,2441,401587200.0,0,4341
4341,999,2441,401587200.0,0,4342
4342,1454,1989,401673600.0,0,4343
4343,1247,2235,401673600.0,0,4344
4344,1415,2237,401673600.0,0,4345
4345,1267,2299,401673600.0,0,4346
4346,1025,2299,401673600.0,0,4347
4347,1369,2299,401673600.0,0,4348
4348,1104,2299,401673600.0,0,4349
4349,1454,2323,401673600.0,0,4350
4350,774,2422,401673600.0,0,4351
4351,254,1717,401760000.0,0,4352
4352,166,1733,401760000.0,0,4353
4353,130,1734,401760000.0,0,4354
4354,31,1806,401760000.0,0,4355
4355,813,1813,401760000.0,0,4356
4356,813,1909,401760000.0,0,4357
4357,813,1961,401760000.0,0,4358
4358,779,1983,401760000.0,0,4359
4359,254,2074,401760000.0,0,4360
4360,254,2075,401760000.0,0,4361
4361,193,2183,401760000.0,0,4362
4362,309,2283,401760000.0,0,4363
4363,214,2376,401760000.0,0,4364
4364,309,2393,401760000.0,0,4365
4365,6,2478,401760000.0,0,4366
4366,772,2513,401760000.0,0,4367
4367,698,1782,401846400.0,0,4368
4368,461,1920,401846400.0,0,4369
4369,8,2053,401846400.0,0,4370
4370,228,1749,401932800.0,0,4371
4371,548,2284,401932800.0,0,4372
4372,1266,2299,401932800.0,0,4373
4373,289,1724,402019200.0,0,4374
4374,309,1725,402019200.0,0,4375
4375,698,1841,402019200.0,0,4376
4376,309,1852,402019200.0,0,4377
4377,1134,1859,402019200.0,0,4378
4378,126,1871,402019200.0,0,4379
4379,126,1992,402019200.0,0,4380
4380,126,1998,402019200.0,0,4381
4381,309,2064,402019200.0,0,4382
4382,126,2233,402019200.0,0,4383
4383,1122,2299,402019200.0,0,4384
4384,229,2510,402019200.0,0,4385
4385,78,1696,402105600.0,0,4386
4386,780,1827,402105600.0,0,4387
4387,163,2299,402105600.0,0,4388
4388,780,2387,402105600.0,0,4389
4389,332,2431,402105600.0,0,4390
4390,700,2535,402105600.0,0,4391
4391,366,1733,402192000.0,0,4392
4392,1380,1955,402192000.0,0,4393
4393,1591,2309,402192000.0,0,4394
4394,308,1725,402278400.0,0,4395
4395,700,1844,402278400.0,0,4396
4396,985,1854,402278400.0,0,4397
4397,700,1986,402278400.0,0,4398
4398,760,1999,402278400.0,0,4399
4399,28,2299,402278400.0,0,4400
4400,1124,2299,402278400.0,0,4401
4401,1426,2319,402278400.0,0,4402
4402,89,1761,402364800.0,0,4403
4403,551,1765,402364800.0,0,4404
4404,1149,1867,402364800.0,0,4405
4405,861,2005,402364800.0,0,4406
4406,861,2150,402364800.0,0,4407
4407,1515,2290,402364800.0,0,4408
4408,461,2461,402364800.0,0,4409
4409,1245,1901,402451200.0,0,4410
4410,130,2025,402451200.0,0,4411
4411,1126,2285,402451200.0,0,4412
4412,1609,2299,402451200.0,0,4413
4413,1245,2346,402451200.0,0,4414
4414,1126,2392,402451200.0,0,4415
4415,928,2535,402451200.0,0,4416
4416,308,1804,402537600.0,0,4417
4417,763,1854,402537600.0,0,4418
4418,308,1886,402537600.0,0,4419
4419,257,2058,402537600.0,0,4420
4420,1121,2299,402537600.0,0,4421
4421,257,2354,402537600.0,0,4422
4422,669,2299,402624000.0,0,4423
4423,1110,2299,402624000.0,0,4424
4424,255,1717,402710400.0,0,4425
4425,468,1965,402710400.0,0,4426
4426,255,2074,402710400.0,0,4427
4427,221,2238,402710400.0,0,4428
4428,638,2362,402796800.0,0,4429
4429,1265,2441,402796800.0,0,4430
4430,260,2075,402883200.0,0,4431
4431,934,2186,402883200.0,0,4432
4432,1339,2299,402883200.0,0,4433
4433,260,2389,402883200.0,0,4434
4434,1295,2441,402883200.0,0,4435
4435,340,1917,402969600.0,0,4436
4436,601,2069,402969600.0,0,4437
4437,580,2088,402969600.0,0,4438
4438,580,2158,402969600.0,0,4439
4439,130,2299,402969600.0,0,4440
4440,1364,2299,402969600.0,0,4441
4441,601,2354,402969600.0,0,4442
4442,781,2419,402969600.0,0,4443
4443,1064,2441,402969600.0,0,4444
4444,1156,2404,403056000.0,0,4445
4445,1242,1900,403142400.0,0,4446
4446,771,2243,403142400.0,0,4447
4447,1514,2299,403142400.0,0,4448
4448,1242,2362,403142400.0,0,4449
4449,184,1723,403228800.0,0,4450
4450,927,1844,403228800.0,0,4451
4451,927,1845,403228800.0,0,4452
4452,927,1978,403228800.0,0,4453
4453,606,1771,403315200.0,0,4454
4454,606,1830,403315200.0,0,4455
4455,301,2023,403315200.0,0,4456
4456,1084,2299,403315200.0,0,4457
4457,801,1811,403401600.0,0,4458
4458,801,1827,403401600.0,0,4459
4459,1013,1854,403401600.0,0,4460
4460,1331,1938,403401600.0,0,4461
4461,774,2263,403401600.0,0,4462
4462,904,2299,403401600.0,0,4463
4463,169,1854,403488000.0,0,4464
4464,607,2046,403488000.0,0,4465
4465,1389,2299,403488000.0,0,4466
4466,1034,2299,403488000.0,0,4467
4467,1087,2299,403488000.0,0,4468
4468,1388,2441,403488000.0,0,4469
4469,164,2461,403488000.0,0,4470
4470,28,1789,403574400.0,0,4471
4471,575,1854,403574400.0,0,4472
4472,596,1888,403574400.0,0,4473
4473,575,1916,403574400.0,0,4474
4474,197,2173,403574400.0,0,4475
4475,482,2441,403574400.0,0,4476
4476,197,2005,403660800.0,0,4477
4477,1411,2075,403660800.0,0,4478
4478,845,2173,403747200.0,0,4479
4479,1632,2299,403747200.0,0,4480
4480,1062,1880,403833600.0,0,4481
4481,784,2365,403833600.0,0,4482
4482,258,2378,403833600.0,0,4483
4483,784,2411,403833600.0,0,4484
4484,885,1832,403920000.0,0,4485
4485,573,1854,403920000.0,0,4486
4486,885,2064,403920000.0,0,4487
4487,885,2186,403920000.0,0,4488
4488,885,2322,403920000.0,0,4489
4489,258,1732,404006400.0,0,4490
4490,727,1789,404006400.0,0,4491
4491,512,1823,404006400.0,0,4492
4492,39,1894,404006400.0,0,4493
4493,727,1982,404006400.0,0,4494
4494,590,2021,404006400.0,0,4495
4495,727,2122,404006400.0,0,4496
4496,1081,2299,404006400.0,0,4497
4497,727,2341,404006400.0,0,4498
4498,995,2453,404006400.0,0,4499
4499,1037,2515,404006400.0,0,4500
4500,1515,2140,404092800.0,0,4501
4501,1515,2190,404092800.0,0,4502
4502,911,2291,404092800.0,0,4503
4503,619,2387,404092800.0,0,4504
4504,276,1720,404179200.0,0,4505
4505,806,1824,404179200.0,0,4506
4506,841,1825,404179200.0,0,4507
4507,340,1885,404179200.0,0,4508
4508,1260,1911,404179200.0,0,4509
4509,16,1765,404265600.0,0,4510
4510,745,1791,404265600.0,0,4511
4511,1209,1888,404265600.0,0,4512
4512,1209,2058,404265600.0,0,4513
4513,1209,2163,404265600.0,0,4514
4514,817,2168,404265600.0,0,4515
4515,626,1892,404352000.0,0,4516
4516,909,1949,404352000.0,0,4517
4517,1009,2168,404352000.0,0,4518
4518,541,1941,404438400.0,0,4519
4519,1536,2067,404438400.0,0,4520
4520,1536,2154,404438400.0,0,4521
4521,1319,1930,404524800.0,0,4522
4522,1378,2062,404524800.0,0,4523
4523,872,2168,404524800.0,0,4524
4524,921,2299,404524800.0,0,4525
4525,1633,2299,404524800.0,0,4526
4526,260,1717,404611200.0,0,4527
4527,260,2067,404611200.0,0,4528
4528,137,2182,404611200.0,0,4529
4529,830,2299,404611200.0,0,4530
4530,260,2363,404611200.0,0,4531
4531,178,1706,404697600.0,0,4532
4532,178,1780,404697600.0,0,4533
4533,621,1867,404697600.0,0,4534
4534,178,2054,404697600.0,0,4535
4535,178,2088,404697600.0,0,4536
4536,178,2100,404697600.0,0,4537
4537,719,2168,404697600.0,0,4538
4538,894,1871,404784000.0,0,4539
4539,22,1902,404784000.0,0,4540
4540,727,2007,404784000.0,0,4541
4541,894,2384,404784000.0,0,4542
4542,1155,2508,404784000.0,0,4543
4543,1052,2515,404784000.0,0,4544
4544,8,1846,404870400.0,0,4545
4545,1056,2168,404870400.0,0,4546
4546,930,1844,404956800.0,0,4547
4547,930,2234,404956800.0,0,4548
4548,1347,2299,404956800.0,0,4549
4549,930,2322,404956800.0,0,4550
4550,930,2354,404956800.0,0,4551
4551,930,2371,404956800.0,0,4552
4552,78,2375,404956800.0,0,4553
4553,1561,2431,404956800.0,0,4554
4554,147,1738,405043200.0,0,4555
4555,147,1798,405043200.0,0,4556
4556,926,1948,405043200.0,0,4557
4557,767,2241,405043200.0,0,4558
4558,896,2271,405043200.0,0,4559
4559,1201,2508,405043200.0,0,4560
4560,377,1861,405216000.0,0,4561
4561,434,1961,405216000.0,0,4562
4562,434,2006,405216000.0,0,4563
4563,1251,2051,405216000.0,0,4564
4564,1251,2108,405216000.0,0,4565
4565,639,1909,405302400.0,0,4566
4566,918,2274,405302400.0,0,4567
4567,1254,1907,405388800.0,0,4568
4568,313,1975,405388800.0,0,4569
4569,230,2005,405388800.0,0,4570
